message_id,conversation_id,coarse_cluster,sampling_stratum,message_text,gold_intent,gold_source,A_intent,B_intent
2162896::cust1::2162894,2162896,4,tail_damaged,[MENTION] [URL],positive_feedback_praise,topup-single-qwen,baggage_damaged,
2116426::cust0::2116426,2116426,9,tail_upgrade,". [MENTION] offers to extend status,I go to take it for priority and they don’t do #priority #gold at #LGA terminal. Roped off.",flight_status_inquiry,topup-single-qwen,seat_upgrade_request,
1590773::cust1::1590772,1590773,8,central,[MENTION] Thanks!,other_acknowledgement_thanks,agree,other_acknowledgement_thanks,other_acknowledgement_thanks
2643159::cust0::2643158,2643159,8,central,[MENTION] thank you!,other_acknowledgement_thanks,agree,other_acknowledgement_thanks,other_acknowledgement_thanks
1524483::cust0::1524483,1524483,2,cross_cluster,[MENTION] I’m running late to the airport for checkn-in for intl flight #900 What can I do???,flight_status_inquiry,adjudicated-A,flight_status_inquiry,flight_delay
1451976::cust0::1451976,1451976,0,boundary,[MENTION] been flying every wk to/from PSP-ORD for 5 months: same movies #nochange #overit [URL],general_dissatisfaction_venting,agree,general_dissatisfaction_venting,general_dissatisfaction_venting
1880872::cust1::1880871,1880872,8,non_actionable,[MENTION] I replied.,refund_request,agree,refund_request,refund_request
2476471::cust0::2476471,2476471,0,central,[MENTION] you guys make my day! #loyaltypays [URL],positive_feedback_praise,agree,positive_feedback_praise,positive_feedback_praise
2452309::cust1::2452308,2452309,0,tail_ood,[MENTION] The point is people are not sardines... except at American! #morecompetitionplease,general_dissatisfaction_venting,topup-single-qwen,other_out_of_domain,
2807910::cust3::2807914,2807910,8,reject_queue,[MENTION] Just sent a DM,flight_delay,topup-single-qwen,other_non_actionable,
2555638::cust35::2555777,2555638,1,tail_ood,"[MENTION] [MENTION] [MENTION] [MENTION] [MENTION] There are enough airline, freight and transport companies that are saying they will not agree to the transport of animal trophies that any company that does is going to really hurt by boycott of their services by all right thinking individuals.",other_out_of_domain,topup-single-qwen,other_out_of_domain,
2699529::cust3::2699527,2699529,9,central,"[MENTION] Btw your customer relations service so far has been a joke. They did not even take time to read my complaint, but instead just responded with a standard copied pasted response which did only peripherally address my issues.",baggage_delayed_lost,adjudicated-A,baggage_delayed_lost,staff_conduct_complaint
2555638::cust0::2555638,2555638,0,tail_ood,"Trophies from #Elephant and #Lion hunts can now be brought into to US. Thanks for nothing [MENTION] ! I call on [MENTION] , [MENTION] , [MENTION] , and all other delivery and airline companies to ban transport of animal trophies. [URL] [MENTION] [MENTION] [MENTION] [MENTION] Confirmation! [MENTION] Will not deliver trophies!",other_non_actionable,topup-single-qwen,other_out_of_domain,
2518504::cust0::2518504,2518504,1,central,[MENTION] NEVER AGAIN will I fly your airline! The absolute worst experience!,general_dissatisfaction_venting,adjudicated-B,flight_delay,general_dissatisfaction_venting
2399450::cust1::2399449,2399450,0,tail_ood,[MENTION] This I know. Just hoping that someday companies will spread the word for pediatric cancer as much as breast cancer.,other_non_actionable,topup-single-qwen,other_out_of_domain,
2319052::cust0::2319052,2319052,0,reject_queue,"Heading out to the Lone Star ⭐️ state this morning. ✈️🤓 [MENTION] — traveling to Waco, Texas from Charlotte... [URL]",flight_status_inquiry,topup-single-qwen,general_dissatisfaction_venting,
2023423::cust0::2023423,2023423,0,tail_ood,[MENTION] #AmericanAirlines clearly is okay with treating traveling disabled military veterans like animals.,service_failure_complaint,topup-single-qwen,other_out_of_domain,
1614894::cust0::1614894,1614894,7,boundary,Rather tired of having to drive to airports other than [MENTION] because flights are consistently 3x less elsewhere [MENTION],general_dissatisfaction_venting,adjudicated-B,other_non_actionable,general_dissatisfaction_venting
1148645::cust1::1148644,1148645,7,reject_queue,"[MENTION] Clearly not since I had to waste a day in a city I wasn't supposed to, pay extra money for a hotel I didn't want to stay in. #dobetter",flight_status_inquiry,topup-single-qwen,refund_request,
2532590::cust0::2532590,2532590,1,reject_queue,Reminded why I prefer [MENTION] . Can’t board my BWI-ORD [MENTION] flight because they don’t have enough flight attendants.,flight_delay,topup-single-qwen,change_fee_dispute,
1155349::cust2::1155347,1155349,6,reject_queue,[MENTION] [MENTION] Oh please - they want to make sure they squeeze every dime out of you! Free preferred seats for terribly inconveniencing you?! Crazy!!!,change_fee_dispute,topup-single-qwen,staff_conduct_complaint,
2565951::cust0::2565951,2565951,0,boundary,"Nobody delivers defeat from the jaws of victory like [MENTION] just lost 6 hours, an evening with my family and a good night sleep. 😠",missed_connection_rebooking,adjudicated-A,missed_connection_rebooking,flight_delay
2959585::cust1::2959582,2959585,11,reject_queue,[MENTION] Can you guarantee my partner will be home to deploy or no?,flight_delay,topup-single-qwen,other_non_actionable,
2618733::cust0::2618733,2618733,3,tail_ood,[MENTION] [MENTION] [MENTION] [MENTION] and other transportation companies please don't transport murdered animals 👊🏻 #elephants #StopTheMadness,other_out_of_domain,topup-single-qwen,other_out_of_domain,
83915::cust1::83913,83915,11,central,"[MENTION] Got it, I need that flight to make it to my flight on [MENTION] , so can’t miss it 😅🙏🏽",flight_status_inquiry,agree,flight_status_inquiry,flight_status_inquiry
1469656::cust0::1469656,1469656,9,random,When [MENTION] gives you lemons (5 hr delay)... You turn it into vodka and pineapples. #CustomerExperience #yikes #lemons 🍋 [URL],flight_delay,adjudicated-A,flight_delay,general_dissatisfaction_venting
1275575::cust3::1275568,1275575,1,tail_cancel,"[MENTION] [MENTION] i lost connection.Really is terrible the service. Almost 1h in airplane we landed after.I try to be in mydestinatfrom fri night [MENTION] I have lost my tickets for hotel rent a car shows for tonight. My health affected. Now 1 h waiting in line for rebooking!!! [MENTION] Here no one give the solution. AA has 2 persons with attention in counter with 2 persons!!!! Incredible!!! [MENTION] Really very unhappy with this service. I know AA does not care nothing, but a little service would be good [MENTION] This is not possible! 3 hrs waiting...terrible AA people young, old, kids and babies! AA does not pay damage of health, time nooothing! [URL]",missed_connection_rebooking,topup-single-qwen,flight_cancellation,
1181383::cust0::1181383,1181383,1,reject_queue,[MENTION] the massive difference in quality of service &amp; attitude of gate agents at DFW is the most frustrating part of flying AA.,staff_conduct_complaint,topup-single-qwen,service_failure_complaint,
1232403::cust0::1232403,1232403,1,tail_cancel,[MENTION] Worst Customer Experience when trying to use my travel voucher from my cancelled flight to the BVI! Respond to my case!,refund_request,topup-single-qwen,flight_cancellation,
738403::cust2::738400,738403,3,reject_queue,[MENTION] [MENTION] Dont be afraid to tell your story Mike. Now more than ever your bravery is needed against big corporations who choose to look the other way,change_fee_dispute,topup-single-qwen,general_dissatisfaction_venting,
312224::cust2::312226,312224,9,tail_upgrade,[MENTION] Can't do that. Was upgrade situation. Didn't want $ just felt by volunteering to move back would have been nice gesture from the crew.,refund_request,topup-single-qwen,seat_upgrade_request,
1700268::cust1::1700267,1700268,8,central,[MENTION] Thanks!,other_acknowledgement_thanks,agree,other_acknowledgement_thanks,other_acknowledgement_thanks
390884::cust0::390884,390884,10,central,[MENTION] hi I know I've tweeted you like 533 times and must be getting annoying but some clarity would be amazing. You said our bags [MENTION] Will be checked into our final destination but on the way here we HAD to pick them up on the layover which caused us to miss our connection [MENTION] We have even less time to make the connection tomorrow so would love to know for 100% what happens with our bags,baggage_delayed_lost,adjudicated-A,missed_connection_rebooking,flight_status_inquiry
2584615::cust0::2584615,2584615,1,tail_ood,"This! Our family has a small business and we will no longer use your services if you do not ban transport! This is absolutely vile! [MENTION] , [MENTION] , [MENTION] , [MENTION] 🐘🦁 [URL]",other_acknowledgement_thanks,topup-single-qwen,other_out_of_domain,
2233517::cust1::2233516,2233517,6,reject_queue,"[MENTION] I get that safety is the most important factor and am glad I am safe, but ultimately if no one is willing to help me get to my destination then it defeats the point of me purchasing a ticket to begin with",service_failure_complaint,topup-single-qwen,general_dissatisfaction_venting,
668807::cust2::668802,668807,2,boundary,[MENTION] The only way you guys make it up to me is by offering a cup of water????? 😐 [MENTION] It’s unfortunate that all my delays come from this airline,flight_delay,adjudicated-A,flight_delay,general_dissatisfaction_venting
687147::cust0::687147,687147,1,random,Sigh [MENTION] . Red eye with no eye mask or ear plugs provided. Didn't turn town cabin lights until flight was half over. #sleeponthanksgiving,general_dissatisfaction_venting,adjudicated-BOTH_WRONG,other_non_actionable,flight_status_inquiry
965364::cust1::965357,965364,3,tail_upgrade,"[MENTION] Still not group 6 and as executive cardmembers, it should be group 4. Correct?",other_non_actionable,topup-single-qwen,seat_upgrade_request,
1128241::cust0::1128241,1128241,0,reject_queue,[MENTION] good idea to tell your American employees that a smile and some politeness is appreciated. Pleasant people need jobs too.,staff_conduct_complaint,topup-single-qwen,staff_conduct_complaint,
607659::cust0::607659,607659,2,tail_cancel,[MENTION] something up with your site? trying to book a multi-city flight for over an hour &amp; receiving errors. then on phone hold 20 min.,flight_status_inquiry,topup-single-qwen,flight_cancellation,
1103764::cust2::1160337,1103764,0,central,[MENTION] I thank you for making it possible to donate my miles to a worthy cause. Especially in times like this ;-),other_acknowledgement_thanks,adjudicated-A,other_acknowledgement_thanks,positive_feedback_praise
1817289::cust0::1817289,1817289,2,random,"Wow [MENTION] , this is not right, 8:30 hrs delayed at Holguín Airport today. We will be arriving tomorrow to our destiny. [URL]",flight_delay,agree,flight_delay,flight_delay
2273750::cust3::2273746,2273750,0,central,"[MENTION] I appreciate you too. And btw, that ice cream sundae you served this trip! Wow, I always look forward to that. #toogoodforwords #travel [URL]",positive_feedback_praise,adjudicated-B,other_acknowledgement_thanks,positive_feedback_praise
2045555::cust0::2045555,2045555,2,tail_cancel,F*cked by [MENTION] again cancelling a flight &amp; no way to get my AM appointment w/out driving 4+ hours! #bendover #nocustomerservice,flight_cancellation,topup-single-qwen,flight_cancellation,
2421023::cust0::2421023,2421023,5,boundary,Hey [MENTION] 2:50 flight from PBI to Regan and you show 5 people ahead of me on the upgrade list - hard to believe their are 5 people with better then my Plat Exec status flying in the middle of a Tuesday…. kindly explain this.,seat_upgrade_request,agree,seat_upgrade_request,seat_upgrade_request
790826::cust1::790824,790826,9,tail_upgrade,[MENTION] Just did. Thanks from coach... [MENTION] Thanks for no help at all and not refunding me for the upgrade I never received. [MENTION] will you match my Platinum status?,refund_request,topup-single-qwen,seat_upgrade_request,
1600794::cust2::1600796,1600794,7,central,[MENTION] No thanks! I just wish I never even bothered and now I’m out $600 unless I’d like to spend $400 more. Never had that problem flying [MENTION],refund_request,agree,refund_request,refund_request
2642313::cust0::2642313,2642313,4,tail_damaged,[MENTION] interesting new screens guys! [URL],other_non_actionable,topup-single-qwen,baggage_damaged,
1790965::cust1::1790964,1790965,3,boundary,[MENTION] Awesome ... THANX! :-),other_acknowledgement_thanks,agree,other_acknowledgement_thanks,other_acknowledgement_thanks
1531550::cust0::1531550,1531550,2,central,[MENTION] here we go again. Last week delay 1 1/2 hours after landing to get gate. Today AA1086 delayed departure #fail #aafail,flight_delay,agree,flight_delay,flight_delay
2105174::cust1::2105173,2105174,8,boundary,"[MENTION] Yeah, missed that connection. Thanks for not getting things squared away.",missed_connection_rebooking,adjudicated-A,missed_connection_rebooking,flight_status_inquiry
1406535::cust2::1406532,1406535,4,tail_damaged,[MENTION] [URL],flight_status_inquiry,topup-single-qwen,baggage_damaged,
1527976::cust0::1527976,1527976,9,tail_upgrade,[MENTION] why can’t I use my upgrades consistently when there are open business class consistently? Have the time told NO at the gate? [URL],positive_feedback_praise,topup-single-qwen,seat_upgrade_request,
