message_uid,conversation_id,candidate_cluster,customer_text,weak_intent,weak_margin,weak_dist_best,silver_accept
630138::cust1::630136,630138,3,[MENTION] Presentaré un reclamo por las pérdidas de horas .,other_non_actionable,0.0495,0.8016,True
630141::cust0::630141,630141,9,[MENTION] I have a ticket I cannot use - can you help me donate it?,refund_request,0.017,0.681,True
630143::cust0::630143,630143,1,"[MENTION] We got a super bumming email this morning regarding the food from LAX to SYD. Should we plan on bringing food from airport cafes? (ie: won't get in trouble, etc)",baggage_delayed_lost,0.0146,0.6578,True
632148::cust0::632148,632148,1,[MENTION] has to be the WORST airline to deal with...second chance is going worse than the first experience 🙄 4 changes in flight times since booking and now you charge a bag fee for international travel... [MENTION] what are your flights looking like for Aruba?,flight_cancellation,0.0141,0.7018,True
632298::cust0::632298,632298,11,[MENTION] what will you be doing with your leftover 747 planes,baggage_delayed_lost,0.0037,0.7049,False
632300::cust0::632300,632300,7,Um [MENTION] why is there a $76 fee to use miles for trip I’m booking for March??? #notcool #confused #allthefees,change_fee_dispute,0.0732,0.7209,True
632303::cust0::632303,632303,5,Hey [MENTION] - what’s the best way to call out exceptional service by a flight attendant?,staff_conduct_complaint,0.0239,0.6748,True
632303::cust1::632302,632303,5,[MENTION] Caroline on flight 4900 was amazing. Her attitude is infectious. She welcomed everyone warmly and with kindness. You guys should be proud to have her representing your airline.,positive_feedback_praise,0.0437,0.6532,True
632306::cust0::632306,632306,7,Was just told by [MENTION] that a change fee of 50% of my original ticket is fair because I should buy their insurance. Wow. Trip is still 4 months out. I don't see anything fair about gouging customers to sell insurance. A fee is fair. A 50% fee is shameful.,change_fee_dispute,0.0652,0.762,True
632308::cust0::632308,632308,4,i see [MENTION] got the sexiest man alive right [URL],baggage_damaged,0.0105,0.8201,True
632314::cust0::632314,632314,10,"[MENTION] your lovely gate agent at MIA, Carol just proceeded to check my bag which is smaller than bags that went in behind me. Here’s hoping it does not get lost... #rudeaf",forced_gate_check_complaint,0.0114,0.5631,True
632314::cust1::632312,632314,10,"[MENTION] A Lot of misses with you guys recently. Had a seat that wouldn’t recline (broken) on a red eye from Vegas on Friday, now my bag gets checked for no reason (there was plenty of space). Honestly the service has been deplorable of late.",forced_gate_check_complaint,0.0196,0.6395,True
632314::cust2::632310,632314,3,[MENTION] Clearly not more important than reaching out with a personalized message... 🙄,other_non_actionable,0.0181,0.6892,True
632317::cust0::632317,632317,0,"[MENTION] thanks for ruining my thanksgiving by refusing to board my dog, who I have lived with in 3 continents, and travel across the US all the time with, at DCA. I have PTSD, depression, and my friend died last week. Best thanksgiving ever.",general_dissatisfaction_venting,0.0111,0.6597,True
632317::cust1::632316,632317,3,[MENTION] My record locator is BWDTJG,other_non_actionable,0.0523,0.6867,True
632320::cust0::632320,632320,7,"[MENTION] hi, I'm writing a review for my blog about the FCO-DFW flight. When I flew back in August there were only 2 classes, Economy and Business (3 if MCE is considered). Now I'm looking at the booking page and I see Premium Economy too. Did you plan to change the config.?",change_fee_dispute,0.0086,0.6716,True
632320::cust1::632319,632320,6,[MENTION] Thank you. Are MCE seats going to be available anyway?,seat_assignment_change,0.052,0.6647,True
632323::cust0::632323,632323,3,"[MENTION] terriblemente desastrosa la atención, hace más de dos días q estoy tratando de solucionar unos inconvenientes con mis vuelos y no pueden! Tres soportes distintos y nada!",flight_delay,0.0067,0.7938,True
632326::cust0::632326,632326,0,Hoping that [MENTION] or [MENTION] have specials on Black Friday/ Cyber Monday for my 2018 travel goals!,positive_feedback_praise,0.0046,0.7379,False
632326::cust1::632325,632326,0,[MENTION] Thank you and I will look into it! Loved traveling to Barcelona with you guys in September!,positive_feedback_praise,0.0057,0.6335,True
632329::cust0::632329,632329,5,Here it comes again! #HappyThanksgivingEve [MENTION] #FirstClass only way to fly...#Chitown = Mytown ORD [URL],positive_feedback_praise,0.0068,0.7281,True
632331::cust0::632331,632331,10,I mean [MENTION] for destroying my suitcase :-) [URL],baggage_delayed_lost,0.0543,0.6739,True
632333::cust0::632333,632333,3,[MENTION] PREGUNTO: ¿que se hace cuando en el avión al lado te toca un tipo borracho y que ronca como un hipopótamo? Alguien sabe...,other_non_actionable,0.0351,0.7345,True
632337::cust0::632337,632337,6,[MENTION] what a waste to move from one world emerald status to Kris Flyer Elite Gold when moving to Singpore recently. One world I have access to all First Class lounges no matter what level I am flying. At airport Gold Lounge is like BK. Only if you buy suite tickets they care about you [MENTION] [MENTION] at least my true alliance takes care of me [MENTION] [MENTION],seat_assignment_change,0.0057,0.6,True
632340::cust0::632340,632340,4,Loved the story on [MENTION] about [MENTION] social media. I appreciate how responsive they are. Happy... [URL],positive_feedback_praise,0.055,0.6916,True
632342::cust0::632342,632342,0,[MENTION] great job taking charge today. #NBC,positive_feedback_praise,0.0379,0.7599,True
632344::cust0::632344,632344,0,Where will your journey begin and end today? Happy Thanksgiving everyone! [MENTION] [MENTION] [URL],other_non_actionable,0.015,0.7277,True
632348::cust0::632348,632348,11,Love checking in for my flight only to find that my trip has been canceled. Is this a normal business practice for your airline [MENTION] ? [URL],flight_cancellation,0.0419,0.6587,True
632348::cust1::632347,632348,9,[MENTION] dm sent re: re booking,seat_assignment_change,0.0018,0.7485,False
632353::cust0::632353,632353,1,"[MENTION] I fly United out of Chicago for work but flight 1185 on 11/17/17 was one of the worst experiences I’ve had traveling. The airplane was late leaving the gate, taking off and arriving. Then baggage took over an hour for our bags to get to baggage claim. Not happy [MENTION]",missed_connection_rebooking,0.0026,0.5603,False
632353::cust1::632352,632353,11,[MENTION] We're sorry this occured on your recent flight with us. We never want these situations to take away from an enjoyable trip. ^JR,general_dissatisfaction_venting,0.0063,0.5493,True
632353::cust2::632351,632353,9,[MENTION] Wow [MENTION] !!! I guess you don’t care about your customers!!! I guess [MENTION] is looking like they are winning a new customer,staff_conduct_complaint,0.0142,0.5856,True
632355::cust0::632355,632355,11,[MENTION] Can you change the name on my AAdvantage account? I need to go from Kendall Loren Smith to Kendall Loren Perkins (got married) and I’m flying today.,other_non_actionable,0.0011,0.7311,False
632357::cust0::632357,632357,5,Thanks [MENTION] for a safe &amp; efficient #ThanksgivingWeek flight! Happy #ThanksgivingEve! I’m thankful &amp; grateful for lots including safe airline travel to visit family.,positive_feedback_praise,0.0426,0.6639,True
633099::cust0::633099,633099,0,I’m sooooo spoiled. Thank you [MENTION] I’m loving this hospitality! [URL],positive_feedback_praise,0.0268,0.7478,True
633131::cust0::633131,633131,5,A little pre flight sustenance before my flight. Loving the new [MENTION] #Flagship Lounge at [MENTION] [URL],other_non_actionable,0.0047,0.6491,False
633383::cust0::633383,633383,0,Hey! [MENTION] [MENTION] [MENTION] can you help Puerto Rican Cuktural Society ship excess donations?!?! [URL],other_non_actionable,0.002,0.7592,False
633386::cust0::633386,633386,1,"Stuck flying [MENTION] #2328. Horrible boarding process, bag thrown through a shoot! Where will end up? Miss you [MENTION]",baggage_delayed_lost,0.0158,0.5982,True
633388::cust0::633388,633388,5,Its a American Airlines Customer Appreciation at SFO! [MENTION] [MENTION] #yum 🍕 🎂 🍦 [URL],positive_feedback_praise,0.0734,0.6653,True
634291::cust0::634291,634291,6,"#Thanksgiving eve travel brings out the worst in people. Elderly woman on this [MENTION] flight asked guy next to her to switch seats so she could sit next to her elderly husband. He goes, ""no I don't want that seat, I'm fine here"". #BeThankful #ThisShouldBeARealityShow",staff_conduct_complaint,0.0062,0.7316,True
634293::cust0::634293,634293,10,Good travel day for [MENTION] bag handling to be short staffed in #Miami.,baggage_delayed_lost,0.0359,0.7412,True
634295::cust0::634295,634295,9,I HATE [MENTION] 😡😡 Awful Customer Service Higher Prices than [MENTION] for their poo-poo basic economy fare. Just awful.,change_fee_dispute,0.0214,0.6774,True
634302::cust0::634302,634302,1,Holiday travelers beware of the bait and switch going on with [MENTION] if you try and check you roller bag at the ticket counter and pay $25 they will tell you don’t need to and charge you $50 at the gate! Worst airline customer service in the industry! #americanairsucks,change_fee_dispute,0.0382,0.6383,True
634302::cust1::634301,634302,7,[MENTION] He asked to check it at the ticket counter to only pay $25 [MENTION] They told him he’d be fine and when he got to gate they charged him $50 [MENTION] I know why kind of ticket was purchased thats why he tried to pay 25 at the gate!!!!!! [MENTION] Worst experience ever,change_fee_dispute,0.0441,0.6679,True
634304::cust0::634304,634304,10,We are in Paris and our luggage is in Philly [MENTION] 🙁,baggage_delayed_lost,0.0213,0.7768,True
634306::cust0::634306,634306,1,"[MENTION] While many great airlines like [MENTION] offer fair cancellation rules, AA continue with their terrible policies. The worst",flight_cancellation,0.007,0.6213,True
634308::cust0::634308,634308,5,"Thanks [MENTION] started our holiday with a pleasant experience/flight from NY-Chicago. Greeted at O'hare w/ free coffee, win! Grateful",positive_feedback_praise,0.0455,0.7503,True
634311::cust0::634311,634311,0,Thank you [MENTION] AA807 (ord/phx)-such a friendly crew😊happy thanksgiving!,positive_feedback_praise,0.0405,0.7533,True
634313::cust0::634313,634313,1,"As usual, Gate 35X [MENTION] is awful and people consistently miss flights because of it. Worst idea at an otherwise good airport. Cc: [MENTION]",service_failure_complaint,0.0144,0.7509,True
634316::cust0::634316,634316,10,Dang [MENTION] . Getting stingy with that bag rule. ✈ thought you were better than those discount airlines #smh #holidaytravel,forced_gate_check_complaint,0.0022,0.6661,False
634318::cust0::634318,634318,0,Our [MENTION] GAT team with cool departure waves to our [MENTION] [MENTION] [MENTION] [MENTION] partners. #winning #JoinUs [URL],positive_feedback_praise,0.0093,0.6967,True
634320::cust0::634320,634320,5,Another nice day at the [MENTION] with [MENTION] #avgeek #aviation [URL],other_non_actionable,0.0151,0.635,True
634322::cust0::634322,634322,0,Easy travel day to Ohio with Barc Jacobs! [MENTION] [MENTION] [URL],positive_feedback_praise,0.0297,0.7914,True
634324::cust0::634324,634324,9,[MENTION] I just spent 30 minutes talking to a customer service rep because of an issue booking online... only to have the person leave me on speaker and apparently just leave their desk. All I heard was loud beeps and people speaking Spanish... sigh.,service_failure_complaint,0.0122,0.6552,True
634326::cust0::634326,634326,5,Thanks to [MENTION] for getting us out on the runway at [MENTION] today [URL],other_non_actionable,0.0132,0.5876,True
63435::cust0::63435,63435,6,[MENTION] - why is the new YYZ lounge to do small? #goingformediocre,general_dissatisfaction_venting,0.0057,0.7222,True
638037::cust0::638037,638037,9,[MENTION] here at gate 29 DCA trying to arrange my boarding w my 7 month old and 3 yr old but your gate agent is refusing to comply w/ the posted rules: [URL],service_failure_complaint,0.0128,0.687,True
638039::cust0::638039,638039,7,"[MENTION] So buying a ticket is not enough to be able to check in, so why call it ticket, lets call it lottery. #airlinefraud",change_fee_dispute,0.0198,0.5701,True
638042::cust0::638042,638042,11,"[MENTION] hey guys; could you provide some clarity around catering for business class out of LAX? I’m flying to HKG tomorrow and the flight is ~16hrs, thanks",missed_connection_rebooking,0.0065,0.7224,True
638042::cust1::638041,638042,3,[MENTION] So pack a sandwich...what about beverages? Thanks,other_non_actionable,0.033,0.7907,True
638046::cust0::638046,638046,6,[MENTION] You don’t allow families w infants to preboard anymore?,service_failure_complaint,0.02,0.7575,True
638046::cust1::638045,638046,1,"[MENTION] You may want to talk to your staff about this policy. We were on AA1223 out of JFK and the attendant rudely said we could not board early despite us asking beforehand. We boarded group 6. It’s fine, but is a little nonsensical bc people w infants inevitably take more time.",missed_connection_rebooking,0.0062,0.6476,True
638046::cust2::638050,638046,1,"[MENTION] Guess what? A lady working at DFW bag check in (AA2484) told us we could not preboard. When I went to the gate the agent said we could. When I cited the policy you sent me, the lady at bag check said “maybe whoever told you that should work at the airport and see how it works”. [MENTION] Not quite sure where the disconnect is bw some of your airport employees and this corporate policy. Also not sure why they have to be so rude in their communication (it’s not unreasonable to ask to board early and many other airlines gladly let you do it). [MENTION] Might be worthwhile to share this policy more broadly w employees to ensure it’s understood.",forced_gate_check_complaint,0.0066,0.6664,True
638046::cust3::638052,638046,2,[MENTION] Good to know. The woman at the AA counter at DFW was pretty adamant about not allowing us to board early.,flight_delay,0.0082,0.731,True
638055::cust0::638055,638055,0,Approaching Albuquerque ✈️#albuquerque #newmexico #thanksgiving #getaway #highdesert #mountains #riorancho #overriorancho #sandiamountains #greenchileherewecome #aquívamos #AmericanView [MENTION] w/ [MENTION] aka the #HumanGPS [URL] [URL],other_non_actionable,0.0025,0.75,False
638059::cust0::638059,638059,3,How do I change the name on my [MENTION] advantage account to match my new married name?,other_non_actionable,0.0265,0.8832,True
638059::cust1::638057,638059,9,[MENTION] I have sent them an email and would really like to be able to add to my number to my Thanksgiving travel...,flight_status_inquiry,0.0282,0.6765,True
638061::cust0::638061,638061,5,Great assistance from [MENTION] today here on Twitter - that’s a great response from two airlines in a day! Impressive 👍🏻👏🏻👏🏻👏🏻 #cx #customerexperience #customerservice,positive_feedback_praise,0.0661,0.5614,True
638063::cust0::638063,638063,5,[MENTION] two good flights and easy connection. My flight attendant BOG/DFW was one of the best I've had. Wish there was priority line DFW terminal D. #EP,missed_connection_rebooking,0.0089,0.6649,True
638066::cust0::638066,638066,0,Totally rookie move and forgot my [MENTION] QC35s today. Thanks [MENTION] for the assist. [URL] [MENTION] [MENTION] And [MENTION] [URL],other_non_actionable,0.0082,0.7358,True
638068::cust0::638068,638068,5,"Thank U &amp; shout out [MENTION] [MENTION] [MENTION] rescue &amp; police [MENTION] ER Monday hubby had medical emergency @ the airport preflight. AA employee @ lunch, TY 4 calling 4 help. Everyone made a scary situation better. I got a cool ambulance ride 😀",positive_feedback_praise,0.0313,0.7253,True
638071::cust0::638071,638071,2,Every time I fly [MENTION] I get delayed or cancelled.... I could probably build a functioning plane with all their excuses by now!,flight_cancellation,0.0127,0.6253,True
638073::cust0::638073,638073,0,Hello again [MENTION] -- awaiting my [MENTION] A319 ride to [MENTION] ! Busy here but things are moving quickly and everyone is friendly!,positive_feedback_praise,0.038,0.6529,True
638075::cust0::638075,638075,0,[MENTION] Exceptional service last night on AA 2501. The crew worked hard to get us out on time and PDBs were served to all. Personal service with a smile and great attitude made for a great way to start my Thanksgiving,positive_feedback_praise,0.0979,0.6461,True
638077::cust0::638077,638077,0,"[MENTION] bye bye Barbados , you have been a wonderful host [URL]",positive_feedback_praise,0.0007,0.6633,False
638090::cust0::638090,638090,2,Sometimes I forget why I haven’t flown [MENTION] in four years. Unexplained delays on my DC flight today help me remember. [URL],missed_connection_rebooking,0.0038,0.6412,False
638090::cust1::638089,638090,2,[MENTION] [MENTION] reports that the plane that will fly AA5172 landed at DCA at 1:44. Why the delay in departing to IND? [URL] [MENTION] Departure time now 5:09. Still no explanation. Can you get me on an earlier flight? [URL],flight_delay,0.0262,0.5749,True
638090::cust2::638079,638090,2,[MENTION] AA5172 is now delayed until 5:54 (scheduled departure of 2:44). Am I going to get to Indy tonight? Please tell me soon so that I can avoid an afternoon at the airport along with disrupted vacation plans.,flight_delay,0.0137,0.6335,True
638090::cust3::638083,638090,2,[MENTION] What flight is the crew on? [MENTION] Another hour’s delay. How hard is it to be forthright about these delays? I would have gone home instead of waiting in an uncomfortable airport. [URL] [MENTION] Departure is now 4:45! AA5172. You’re finding a way to make me happy with a woefully delayed departure. Sneaky.,flight_delay,0.0307,0.4864,True
638090::cust4::638086,638090,8,[MENTION] Thanks and Happy Thanksgiving!,other_acknowledgement_thanks,0.1499,0.464,True
638092::cust0::638092,638092,11,Any airlines having #blackfriday deals?? [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION],flight_status_inquiry,0.0165,0.7337,True
639502::cust0::639502,639502,11,"I need either [MENTION] , [MENTION] [MENTION] or even [MENTION] to fly [MENTION] To Las Vegas so he can claim his parents bodies [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] I’ll take care of his hotel room and make sure he gets a couple meals",flight_status_inquiry,0.0023,0.728,False
639502::cust1::639500,639502,3,[MENTION] [MENTION] Can yall act like united and beat his ass?,other_non_actionable,0.0193,0.7774,True
639519::cust0::639519,639519,3,[MENTION] I was lucky tonight. One No Show saved the day for me and [MENTION] . Kona here we go!!,other_non_actionable,0.0229,0.6277,True
639571::cust0::639571,639571,8,Hi [MENTION] - please read my DM!,other_acknowledgement_thanks,0.0331,0.6376,True
639590::cust0::639590,639590,5,Another great flight home w/ [MENTION] Who knew #MCO -&gt; #DFW was exactly the length of #SpidermanHomecoming ? #AAdvantage #BusinessTravel,flight_delay,0.0063,0.7693,True
640164::cust0::640164,640164,2,[MENTION] my moms Intl flight tonDFW diverted to Seattle and she has to wait for 7 hrs in SEA and need a hotel in DFW as she can’t arrive in AUS today! What a thanksgiving start and I was holding a line and got cut off after 35min! WTH! [URL],missed_connection_rebooking,0.0073,0.5578,True
640164::cust1::640162,640164,2,[MENTION] I am chatting with one of your agent I think. Their finally destination is AUS but I think there is no way they can arrive here today as your website says your new plane leave SEA at 18:00 and ETA at DFW at 23:50. No way to come to AUS tonight....,missed_connection_rebooking,0.0055,0.6062,True
640164::cust2::640161,640164,11,[MENTION] Got a call from [MENTION] local AA agent and she is arranging an earlier flight which wasn’t offered at first place on the phone.,missed_connection_rebooking,0.0165,0.6448,True
640166::cust0::640166,640166,7,[MENTION] pls help us get home by tomorrow without having to pay £4000 (actually AA rep said) to change the ticket..,missed_connection_rebooking,0.0056,0.6746,True
640168::cust0::640168,640168,5,"[MENTION] thank you to the BOS-Logan check in staff at terminal B. Specifically Malida Perez was awesome! Plse let her know, she is great",positive_feedback_praise,0.0606,0.6669,True
640171::cust0::640171,640171,1,[MENTION] most rude and not helpful staff at SMF made us miss our flight with our 3 month old Baby thanks very much [URL],staff_conduct_complaint,0.0347,0.6124,True
640171::cust1::640170,640171,1,[MENTION] It was worst your staff made us miss our flight with a baby,missed_connection_rebooking,0.0033,0.643,False
640171::cust2::640173,640171,9,"[MENTION] Yes 1030 red eye back, but wish your SMF staff was more considerate",staff_conduct_complaint,0.0149,0.7536,True
640177::cust0::640177,640177,6,[MENTION] I had knee surgery 2 weeks ago &amp; paid $17 extra for an aisle seat up front as I cannot make my way down a narrow plane aisle (current facing mobility issues). Day of flight (today) my seat is changed to the 2nd to last row without any notice or refund offered. Not ok,seat_assignment_change,0.033,0.6189,True
640177::cust1::640176,640177,8,[MENTION] Sent DM!,other_acknowledgement_thanks,0.0371,0.6535,True
640180::cust0::640180,640180,9,"Great piece on [MENTION] using social media and Twitter, and for me the best customer support in the business. [URL]",positive_feedback_praise,0.0701,0.6521,True
640182::cust0::640182,640182,11,"Hey [MENTION] , you forgot about East Timor on your flight map in the latest edition of American Way! #easttimor #TimorLeste [URL]",flight_status_inquiry,0.0123,0.7349,True
640184::cust0::640184,640184,5,"Nothing better than #cookies 37,000 ft #UpinTheAir [MENTION] been a great week lots of #flying on some of my fav #planes #travel #avgeek",positive_feedback_praise,0.0643,0.6902,True
640188::cust0::640188,640188,3,[MENTION] please help me get to my family for Christmas😭😭,other_non_actionable,0.0056,0.638,True
640188::cust1::640187,640188,3,[MENTION] A Christmas miracle? Lol 😭,other_non_actionable,0.0266,0.6978,True
640191::cust0::640191,640191,5,Amazing flight crew on [MENTION] flight 1266 from MIA to PHL yesterday. New plane didn’t hurt either!,positive_feedback_praise,0.0105,0.7086,True
640194::cust0::640194,640194,1,Y'all know I hate American Airlines right? They're actually not doing bad today. Only three gate changes and 2 delays. [MENTION] way to up your game!,flight_delay,0.0109,0.752,True
640194::cust1::640193,640194,9,[MENTION] I may not be a fan of you guys but your social media team is unstoppable. Credit where it's due,positive_feedback_praise,0.0466,0.7005,True
642249::cust0::642249,642249,0,"Let’s head to the Carolinas, [MENTION] ! I’m thAAnkful for my #AA family this year! Snack before flight! [URL]",positive_feedback_praise,0.0382,0.7328,True
642258::cust0::642258,642258,1,"[MENTION] Worst airline EVER!! agressive, insulting, discriminating, derisionist... yes, all of this in one person, your customer service. Never again.. 🤬",staff_conduct_complaint,0.011,0.5667,True
642260::cust0::642260,642260,5,Pretty clean flight to MCO on [MENTION] 🙄 [URL],flight_status_inquiry,0.011,0.7445,True
642262::cust0::642262,642262,2,[MENTION] seriously folks 4 hour delay!!!!,flight_delay,0.0771,0.5919,True
642266::cust0::642266,642266,5,Thank you very much [MENTION] for the outstanding customer service at ORD on such a busy travel day.,positive_feedback_praise,0.0434,0.7543,True
642269::cust0::642269,642269,1,"[MENTION] Really AA? We paid for a nonstop flight and you just add a stop without telling your passengers? What a scam. Way to take advantage of passengers just trying to get to loved ones for the holidays. Flight AA2642. At this point, You make United Airlines look good.",missed_connection_rebooking,0.0159,0.5708,True
642271::cust0::642271,642271,5,"Onboard this [MENTION] A319 which started in operation for America West, then US Airways. #avgeek [URL]",flight_delay,0.0214,0.7803,True
642274::cust0::642274,642274,9,[MENTION] waiting on the phone for 30 minutes to get help. #disappointed #poorcustomerservice [MENTION] provided the required info in less than 5 mins!,flight_delay,0.0023,0.6647,False
642276::cust0::642276,642276,0,Stuck on [MENTION] waiting for a light bulb. 😒 #holidaytravel,flight_delay,0.0237,0.714,True
642278::cust0::642278,642278,2,Thanks to [MENTION] for turning a late departure into am ahead of schedule arrival!!!,flight_delay,0.0171,0.6561,True
642280::cust0::642280,642280,1,I’ll avoid flying [MENTION] at all costs. Never had so many flights from one airline have delays,flight_cancellation,0.0037,0.5813,False
642282::cust0::642282,642282,2,[MENTION] Sitting on flight 2353 at the gate for longer than 1.5 hours... nothing has happened... not a great way to start thanksgiving..,missed_connection_rebooking,0.0175,0.6577,True
642290::cust0::642290,642290,5,[MENTION] stuck in CLT on the way to DFW! Thank you for working so hard on making this flight happen and staying on top of the communication. Really helps and much needed so now let’s GOOOO,missed_connection_rebooking,0.0115,0.6238,True
642292::cust0::642292,642292,11,"[MENTION] my friends, can I carry an extra laptop from the US to Chile?",other_non_actionable,0.0002,0.7682,False
643506::cust0::643506,643506,11,[MENTION] how hard is it to run flights between NY AND DC YOU FUCKS,flight_status_inquiry,0.0275,0.6891,True
643506::cust1::643505,643506,3,[MENTION] 😑,other_acknowledgement_thanks,0.08,0.5005,True
644272::cust0::644272,644272,7,Never flying [MENTION] again. Can't have a bag and your purse without paying an extra $50 #ripoff,change_fee_dispute,0.0232,0.6842,True
64459::cust0::64459,64459,2,Hey [MENTION] when will we know if our flights are confirmed after this scheduling glitch?,flight_status_inquiry,0.0047,0.6365,False
64459::cust1::64458,64459,8,[MENTION] Great! Thank you. I’m all squared away with notifications.,other_acknowledgement_thanks,0.0618,0.5238,True
64463::cust0::64463,64463,5,"[MENTION] you guys met me at the gate and treated me like VIP, upgraded our seats and gave us vouchers. Well done AA. Great response and thank you. Way above what I thought and very happy.",positive_feedback_praise,0.0365,0.5954,True
64463::cust1::64461,64463,9,[MENTION] Someone tell Thomas at the AAvantage desk a special thank you from my family. He made it right without hesitation the 1st time I called late last night. Thomas save a customer today and the rest was an added bonus.,positive_feedback_praise,0.0493,0.6151,True
645223::cust0::645223,645223,7,As an ambassador of air travelers-necessary to create a fat f*** section and I demand a credit. Set the bar low. [MENTION],staff_conduct_complaint,0.0092,0.7124,True
645225::cust0::645225,645225,5,Wheels up for my son’s sixth flight in his six months! Thank you [MENTION] ! See ya in Philly for the next leg of this crazy trip.,positive_feedback_praise,0.0299,0.701,True
645229::cust0::645229,645229,11,[MENTION] No tequila on flights to Mexico?! [URL],flight_delay,0.013,0.7134,True
645232::cust0::645232,645232,1,[MENTION] Doesn't care about it's CUSTOMERS. Terrible experience with customer relations. Will never travel with them again!!,staff_conduct_complaint,0.0177,0.6056,True
645232::cust1::645231,645232,8,[MENTION] I have just sent an email to [MENTION] Dm.,other_non_actionable,0.0149,0.6238,True
645236::cust0::645236,645236,11,I’m hoping that [MENTION] lets me use my points when I go to Aruba. It would be nice to be able to use the airline miles that are earned,flight_status_inquiry,0.045,0.7433,True
645236::cust1::645234,645236,7,[MENTION] That’s only if it’s available for me to use them. When I tried to upgrade my last flight with points it wasn’t available but I could pay,change_fee_dispute,0.0194,0.5679,True
645238::cust0::645238,645238,5,Anniversary of the extint MIA-CWB-POA flight from [MENTION] ! The B763 was the culprit this flight wasn't as good as it was expected. #travel [URL],flight_delay,0.0149,0.6779,True
645242::cust0::645242,645242,0,"Dear [MENTION] , can you please stop delaying my mom’s flight? I have made enough cranberry sauce to feed an army and she is the only one who eats it #Holidaytravel #Thanksgiving [URL]",missed_connection_rebooking,0.0056,0.7129,True
645242::cust1::645240,645242,0,[MENTION] 5587- Looks like they may finally be on their way. And I do make the best cranberry sauce #notfromacan,other_non_actionable,0.0068,0.7238,True
645244::cust0::645244,645244,5,First time my dad is getting on a plane since '94 [MENTION],missed_connection_rebooking,0.0008,0.8619,False
645246::cust0::645246,645246,2,Another flight delay because [MENTION] can never schedule 2 flight attendants for one flight🙄🙄🙄,missed_connection_rebooking,0.0,0.72,False
645250::cust0::645250,645250,5,A special thanks to Patricia [MENTION] for making my change of flight from Miami to New Orleans easy and hassle free this morning after missing my earlier flight! Exceptional customer service!,positive_feedback_praise,0.0024,0.6671,False
645250::cust1::645249,645250,5,[MENTION] You're welcome! I've had such wonderful experiences on my last 7 flights with AA! I love traveling w [MENTION] ! I DM'd my record locator! Happy Thanksgiving to all of the fabulous #AATeam!,positive_feedback_praise,0.0815,0.5017,True
645253::cust0::645253,645253,5,"[MENTION] nice flight from Barbados to Miami this morning, nice new airbus , enjoyed for once",positive_feedback_praise,0.011,0.6773,True
645255::cust0::645255,645255,10,"[MENTION] hey. I'm a little confused. If I'm an AAdvantage card member, do I have to pay for baggage from the US to Dominican Republic. The language on site says something about Carribean being considered domestic, but it's under Cuba section. [URL]",flight_status_inquiry,0.024,0.7332,True
645257::cust0::645257,645257,5,Just had a lovely flight back home with the friendliest flight attendant ever #3404 #happytobehome [MENTION],positive_feedback_praise,0.0467,0.7551,True
645259::cust0::645259,645259,0,It’s almost comical how fast I got through security at [MENTION] . 2 minutes. Thanks [MENTION] ! Now enjoying #admiralsclub. #HappyThanksgiving !,positive_feedback_praise,0.0485,0.7123,True
645263::cust0::645263,645263,2,[MENTION] first an 8 hour flight with no TV...the door to get our luggage is not working - time for new planes [URL],flight_delay,0.005,0.6086,False
645266::cust0::645266,645266,6,". [MENTION] is so ghetto now that when a man and wife buy tickets at same time, check-in for boarding passes at the same time, and get on the plane at the same time, they still make you sit separate. All so they can force you to ""upgrade"" to seats next to each other. Fuckers!",forced_gate_check_complaint,0.0137,0.7167,True
645266::cust1::645265,645266,7,"[MENTION] Like I said, you guys upcharge just to have seats next to each other IN THE SAME CLASS AS THE ORIGINAL TICKET! IT'S A SCAM, JUST BE UPFRONT ABT IT.",change_fee_dispute,0.014,0.692,True
645269::cust0::645269,645269,0,"[MENTION] my friend wants to share her AAmiles with me. However, she doesn’t have an online AA advantage account (I do) . How does she go about sharing miles with me? Thanks. Happy 🦃",flight_status_inquiry,0.0067,0.7764,True
645269::cust1::645268,645269,8,[MENTION] Ok. Thank you Happy thanksgiving! 🦃🍁,other_acknowledgement_thanks,0.1302,0.4637,True
645272::cust0::645272,645272,5,Just flew from Tuscon to Chicago on [MENTION] #1144 and saw one of the hottest flt attendants I've EVER seen! Worked biz class. Stunning....,positive_feedback_praise,0.0272,0.7597,True
645272::cust1::645271,645272,11,"[MENTION] Oh you have no idea. Funny thing was, a priest was sitting next to me and I think he saw me gawking. I'll be flying nothing but AA from now on!",general_dissatisfaction_venting,0.0084,0.676,True
645275::cust0::645275,645275,6,Whack that [MENTION] wont upgrade passengers traveling on award tickets even when open first class seats,change_fee_dispute,0.0255,0.7517,True
645281::cust0::645281,645281,11,Hey [MENTION] any chance you'll have your DFW-MEX December roundtrip airline tickets on sale for Black Friday/Cyber Monday? 😉😇🤞,flight_status_inquiry,0.004,0.7507,False
647256::cust0::647256,647256,10,[MENTION] what’s the point of paying for first class &amp; priority when your bags come out last! #nobueno #waitedtolong #notokay,change_fee_dispute,0.0145,0.6556,True
